Type,Date,Time,open,high,low,close,
NIFTY,20210323,10:22,14776.55,14785.15,14776.25,14784.3,
NIFTY,20210323,10:23,14784.75,14787.05,14781.65,14781.65,
NIFTY,20210323,10:24,14782.1,14785.85,14775.3,14776.25,
NIFTY,20210323,10:25,14776.9,14777.6,14770.1,14770.1,
NIFTY,20210323,10:26,14769.35,14769.65,14761.65,14761.8,
NIFTY,20210323,10:27,14762.3,14769.05,14761.05,14767.85,
NIFTY,20210323,10:28,14767.35,14768,14762.4,14766.65,
NIFTY,20210323,10:29,14766.8,14767.8,14759.9,14762.25,
NIFTY,20210323,10:30,14761.35,14764.35,14760.7,14763.35,
NIFTY,20210323,10:31,14762.65,14762.65,14747.35,14750,
NIFTY,20210323,10:32,14750.1,14750.9,14743.85,14748.35,
NIFTY,20210323,10:33,14748.95,14756.15,14748.8,14755.1,
NIFTY,20210323,10:34,14754,14764.2,14752.6,14763.45,
NIFTY,20210323,10:35,14762.3,14772.3,14760.75,14771.6,
NIFTY,20210323,10:36,14773,14784.7,14772.4,14781.35,
NIFTY,20210323,10:37,14781,14781.15,14776,14781,
NIFTY,20210323,10:38,14781.95,14790.8,14781,14786.7,
NIFTY,20210323,10:39,14786.3,14794.35,14786.1,14791.6,
NIFTY,20210323,10:40,14791.7,14793.35,14786.45,14791.4,
NIFTY,20210323,10:41,14791.2,14797.45,14790.55,14791.05,
NIFTY,20210323,10:42,14791.2,14798.05,14790.95,14793.4,
NIFTY,20210323,10:43,14793.05,14793.05,14783.3,14784,
NIFTY,20210323,10:44,14785.8,14786.2,14780.15,14781.7,
NIFTY,20210323,10:45,14781.95,14784.95,14780.2,14783.45,
NIFTY,20210323,10:46,14784.15,14792.85,14783.65,14791.55,
NIFTY,20210323,10:47,14791.9,14797.7,14791.5,14792.65,
NIFTY,20210323,10:48,14792.25,14792.25,14780.45,14780.45,
NIFTY,20210323,10:49,14780.4,14780.65,14774.6,14778.7,
NIFTY,20210323,10:50,14779.05,14779.05,14772.55,14774.4,
NIFTY,20210323,10:51,14773.95,14781.25,14771.3,14781,
NIFTY,20210323,10:52,14781.45,14789.6,14781.05,14789.6,
NIFTY,20210323,10:53,14789,14802.5,14788.65,14802.5,
NIFTY,20210323,10:54,14804.2,14832,14803.15,14822.8,
NIFTY,20210323,10:55,14822.5,14867.35,14820.4,14848.45,
NIFTY,20210323,10:56,14850.2,14867.75,14841.35,14841.35,
NIFTY,20210323,10:57,14839.55,14847.25,14837.2,14846.5,
NIFTY,20210323,10:58,14843.95,14849.45,14829.15,14831.05,
NIFTY,20210323,10:59,14831.5,14845.8,14829.55,14842.15,
NIFTY,20210323,11:00,14842.95,14843.25,14833.4,14834.8,
NIFTY,20210323,11:01,14835,14843.15,14834.5,14840.6,
NIFTY,20210323,11:02,14840.9,14847.75,14838.8,14847.75,
NIFTY,20210323,11:03,14848.95,14850.65,14841.45,14842.9,
NIFTY,20210323,11:04,14842.35,14849.9,14842.35,14847.25,
NIFTY,20210323,11:05,14845.75,14848.15,14843.4,14843.4,
NIFTY,20210323,11:06,14844.15,14844.15,14816.25,14818.15,
NIFTY,20210323,11:07,14819.55,14827.7,14816.3,14819.05,
NIFTY,20210323,11:08,14818.65,14820.8,14815.25,14820,
NIFTY,20210323,11:09,14819.35,14820.1,14808.75,14813.85,
NIFTY,20210323,11:10,14813.6,14816.45,14809.15,14811.6,
NIFTY,20210323,11:11,14811.65,14816.75,14802.6,14813.3,
NIFTY,20210323,11:12,14814.9,14820.45,14813.4,14813.8,
NIFTY,20210323,11:13,14813.9,14813.9,14806.65,14809.55,
NIFTY,20210323,11:14,14808.15,14814.8,14803.9,14807.35,
NIFTY,20210323,11:15,14808.05,14813.45,14800.15,14801.95,
NIFTY,20210323,11:16,14802.45,14804.85,14794.65,14803,
NIFTY,20210323,11:17,14802.7,14802.7,14788.65,14790.65,
NIFTY,20210323,11:18,14790,14796.65,14787.95,14791.25,
NIFTY,20210323,11:19,14791.5,14796.55,14789.35,14796.3,
NIFTY,20210323,11:20,14796.9,14806.95,14795.1,14804.8,
NIFTY,20210323,11:21,14806.35,14816.6,14806.35,14807.15,
NIFTY,20210323,11:22,14806.15,14806.5,14792.25,14793.8,
NIFTY,20210323,11:23,14792.75,14798.5,14791.35,14797.3,
NIFTY,20210323,11:24,14797.4,14801.15,14793.05,14793.35,
NIFTY,20210323,11:25,14793.8,14796.35,14791.85,14794,
NIFTY,20210323,11:26,14794.05,14797.05,14788.2,14793.5,
NIFTY,20210323,11:27,14793.7,14798.55,14790.2,14790.9,
NIFTY,20210323,11:28,14790.4,14794.7,14788.7,14791.05,
NIFTY,20210323,11:29,14790.55,14794,14789.65,14789.65,
NIFTY,20210323,11:30,14790.55,14790.55,14776.35,14780,
NIFTY,20210323,11:31,14780.05,14785.75,14778.05,14778.85,
NIFTY,20210323,11:32,14778.1,14781.15,14764.45,14765.1,
NIFTY,20210323,11:33,14764.25,14766.95,14754.45,14754.45,
NIFTY,20210323,11:34,14755.55,14755.55,14729.9,14731.1,
NIFTY,20210323,11:35,14729.3,14729.95,14707,14723,
NIFTY,20210323,11:36,14724.25,14738.45,14714.05,14736.9,
NIFTY,20210323,11:37,14737.15,14737.15,14719.45,14722.45,
NIFTY,20210323,11:38,14723.75,14741.9,14723.75,14735.45,
NIFTY,20210323,11:39,14736,14753.6,14735.4,14744.5,
NIFTY,20210323,11:40,14745.95,14757.45,14742.45,14757.3,
NIFTY,20210323,11:41,14756.8,14756.8,14743.05,14743.75,
NIFTY,20210323,11:42,14744.05,14745.9,14740.6,14741.25,
NIFTY,20210323,11:43,14742.2,14751.7,14741.4,14749.3,
NIFTY,20210323,11:44,14748.55,14751.6,14745.1,14746.15,
NIFTY,20210323,11:45,14746,14747,14737.35,14743.25,
NIFTY,20210323,11:46,14743.15,14743.15,14734,14735.15,
NIFTY,20210323,11:47,14734.85,14739.65,14732,14739.25,
NIFTY,20210323,11:48,14739.95,14741.05,14730.7,14734.15,
NIFTY,20210323,11:49,14734,14734.7,14727.75,14729.6,
NIFTY,20210323,11:50,14729.9,14729.9,14719.05,14719.1,
NIFTY,20210323,11:51,14718.85,14727.45,14714.25,14725.05,
NIFTY,20210323,11:52,14725.2,14734.15,14721.9,14733.25,
NIFTY,20210323,11:53,14732.6,14734.2,14727.65,14728.1,
NIFTY,20210323,11:54,14728.3,14734,14727.85,14731.85,
NIFTY,20210323,11:55,14732.7,14732.7,14722.75,14727.95,
NIFTY,20210323,11:56,14727.5,14733.35,14725.25,14731.25,
NIFTY,20210323,11:57,14731.35,14739.7,14731.15,14739.4,
NIFTY,20210323,11:58,14740.55,14756.35,14737.6,14755.45,
NIFTY,20210323,11:59,14754.55,14758.6,14749.2,14750.8,
NIFTY,20210323,12:00,14751.55,14751.55,14749.2,14750.65,
NIFTY,20210323,12:01,14750.6,14751.2,14741.3,14742.4,
NIFTY,20210323,12:02,14742.6,14748,14739.05,14746.5,
NIFTY,20210323,12:03,14747.65,14759.95,14746.05,14757.25,
NIFTY,20210323,12:04,14757.9,14770.2,14756.6,14769.8,
NIFTY,20210323,12:05,14769.55,14772.2,14767.25,14771.05,
NIFTY,20210323,12:06,14772,14772,14759.15,14765,
NIFTY,20210323,12:07,14766.05,14775.9,14763.1,14774.6,
NIFTY,20210323,12:08,14775.25,14775.55,14767.35,14768.55,
NIFTY,20210323,12:09,14769.4,14770.95,14766.15,14770.95,
NIFTY,20210323,12:10,14772.15,14773.2,14769.05,14769.8,
NIFTY,20210323,12:11,14770.55,14770.55,14755.85,14761.25,
NIFTY,20210323,12:12,14762.95,14764.65,14751.1,14751.95,
NIFTY,20210323,12:13,14753.7,14762.5,14752.5,14759.3,
NIFTY,20210323,12:14,14759.1,14759.1,14754,14757.05,
NIFTY,20210323,12:15,14758.1,14767.2,14756.35,14763.25,
NIFTY,20210323,12:16,14764.65,14765.25,14753.55,14756.5,
NIFTY,20210323,12:17,14758,14758.35,14746.35,14747,
NIFTY,20210323,12:18,14748.1,14750.45,14738.05,14738.85,
NIFTY,20210323,12:19,14741.1,14751.15,14740.75,14749.7,
NIFTY,20210323,12:20,14750.45,14752.9,14747.2,14750.45,
NIFTY,20210323,12:21,14751,14751,14737.4,14737.4,
NIFTY,20210323,12:22,14737.6,14739.5,14730.6,14735.45,
NIFTY,20210323,12:23,14736,14741.25,14731.1,14739.65,
NIFTY,20210323,12:24,14740.7,14749.6,14739.85,14742.55,
NIFTY,20210323,12:25,14744.1,14744.1,14731.45,14734.55,
NIFTY,20210323,12:26,14735.1,14742.25,14732.4,14740.5,
NIFTY,20210323,12:27,14741.45,14746.1,14739.7,14743.55,
NIFTY,20210323,12:28,14745.1,14748.35,14739.95,14746.1,
NIFTY,20210323,12:29,14746.9,14746.9,14739.8,14740,
NIFTY,20210323,12:30,14740.65,14743.75,14738.6,14740.25,
NIFTY,20210323,12:31,14740.1,14744.45,14738.85,14744.05,
NIFTY,20210323,12:32,14744.95,14745.9,14739.75,14742,
NIFTY,20210323,12:33,14743,14748.75,14741.25,14748.75,
NIFTY,20210323,12:34,14750.4,14765.7,14748,14758.55,
NIFTY,20210323,12:35,14760,14760,14754.3,14758.45,
NIFTY,20210323,12:36,14759.2,14766.6,14758.6,14766.6,
NIFTY,20210323,12:37,14768,14768.9,14763.6,14766.45,
NIFTY,20210323,12:38,14768.1,14768.3,14763.85,14764.7,
NIFTY,20210323,12:39,14765.3,14768.95,14763.4,14763.4,
NIFTY,20210323,12:40,14765.2,14765.2,14750.8,14759,
NIFTY,20210323,12:41,14760.15,14760.15,14754.8,14757.85,
NIFTY,20210323,12:42,14758.65,14765.45,14758.3,14764.75,
NIFTY,20210323,12:43,14765.7,14767.05,14761.15,14764.6,
NIFTY,20210323,12:44,14766.05,14768.6,14765.6,14768.15,
NIFTY,20210323,12:45,14770.05,14772.65,14768.85,14770,
NIFTY,20210323,12:46,14770.6,14787.05,14769.85,14785.55,
NIFTY,20210323,12:47,14786.2,14786.2,14780.3,14782.8,
NIFTY,20210323,12:48,14783.3,14793.75,14783.3,14786.95,
NIFTY,20210323,12:49,14789,14789,14781.1,14782.65,
NIFTY,20210323,12:50,14782.75,14782.75,14777.05,14781.45,
NIFTY,20210323,12:51,14782.55,14785.7,14776.4,14785.7,
NIFTY,20210323,12:52,14785.8,14785.8,14779.95,14779.95,
NIFTY,20210323,12:53,14780.5,14788.4,14780.25,14786.5,
NIFTY,20210323,12:54,14787.75,14790.95,14786.7,14790.2,
NIFTY,20210323,12:55,14791.1,14801.55,14789.95,14799.65,
NIFTY,20210323,12:56,14799.7,14802.9,14794.75,14795.9,
NIFTY,20210323,12:57,14797.45,14798.5,14791.15,14792.2,
NIFTY,20210323,12:58,14793,14793,14780.75,14785.35,
NIFTY,20210323,12:59,14786,14788.75,14783.15,14787,
NIFTY,20210323,13:00,14787.8,14789.6,14777.7,14779.05,
NIFTY,20210323,13:01,14779.5,14779.5,14771,14776.7,
NIFTY,20210323,13:02,14778.8,14780.7,14772.75,14778.15,
NIFTY,20210323,13:03,14779.1,14788.1,14778.55,14785.4,
NIFTY,20210323,13:04,14786,14786,14777.95,14781.05,
NIFTY,20210323,13:05,14782.15,14784.75,14779.45,14779.45,
NIFTY,20210323,13:06,14780.8,14780.8,14773,14775.85,
NIFTY,20210323,13:07,14776.55,14776.7,14772.8,14774.45,
NIFTY,20210323,13:08,14774.55,14774.9,14766.3,14766.75,
NIFTY,20210323,13:09,14768.45,14769.15,14766.15,14768.2,
NIFTY,20210323,13:10,14772.3,14780.05,14770.65,14779.45,
NIFTY,20210323,13:11,14780.2,14780.2,14772.2,14773.45,
NIFTY,20210323,13:12,14774.5,14779.8,14774.15,14779.1,
NIFTY,20210323,13:13,14781.05,14787.45,14779.5,14784.65,
NIFTY,20210323,13:14,14786,14786.65,14782.2,14782.5,
NIFTY,20210323,13:15,14783.15,14788.1,14782.1,14787.7,
NIFTY,20210323,13:16,14789,14789.15,14784.8,14785.55,
NIFTY,20210323,13:17,14785.95,14788.35,14779.95,14780.9,
NIFTY,20210323,13:18,14781.7,14781.7,14765.5,14768.4,
NIFTY,20210323,13:19,14770.55,14776.65,14767.9,14773.55,
NIFTY,20210323,13:20,14773.8,14776.65,14771.95,14776.65,
NIFTY,20210323,13:21,14777.2,14778.3,14769.65,14769.9,
NIFTY,20210323,13:22,14770.65,14774,14770.2,14772.3,
NIFTY,20210323,13:23,14772.8,14784.2,14772.6,14778.4,
NIFTY,20210323,13:24,14778.85,14783.2,14778.85,14782.6,
NIFTY,20210323,13:25,14782.4,14787.7,14779.25,14783.7,
NIFTY,20210323,13:26,14784.75,14796.25,14784.75,14796.25,
NIFTY,20210323,13:27,14801.05,14802.4,14795.1,14797.9,
NIFTY,20210323,13:28,14800.05,14813.35,14800.05,14811.7,
NIFTY,20210323,13:29,14812.5,14812.7,14798.75,14799.85,
NIFTY,20210323,13:30,14800.25,14804,14797.45,14798.15,
NIFTY,20210323,13:31,14799.3,14799.35,14790.45,14792.55,
NIFTY,20210323,13:32,14793.05,14798.15,14791.3,14791.7,
NIFTY,20210323,13:33,14792.7,14795,14786.6,14791.15,
NIFTY,20210323,13:34,14791.7,14793,14787.45,14791.55,
NIFTY,20210323,13:35,14791.9,14797.85,14791.2,14794.6,
NIFTY,20210323,13:36,14795.05,14795.85,14782.5,14782.85,
NIFTY,20210323,13:37,14783.75,14784.15,14756.35,14759.3,
NIFTY,20210323,13:38,14759,14765.6,14750.05,14762.75,
NIFTY,20210323,13:39,14763,14765.15,14758.25,14760.9,
NIFTY,20210323,13:40,14761.65,14770.45,14761.55,14765.8,
NIFTY,20210323,13:41,14766.85,14779.25,14765.35,14775.4,
NIFTY,20210323,13:42,14777.05,14778.45,14771,14776.9,
NIFTY,20210323,13:43,14778.55,14779.8,14774.4,14776.25,
NIFTY,20210323,13:44,14777,14787.4,14777,14781.75,
NIFTY,20210323,13:45,14782.3,14795.45,14782.3,14788.75,
NIFTY,20210323,13:46,14789.05,14796.6,14788.7,14789.65,
NIFTY,20210323,13:47,14789.8,14794.7,14786.8,14787.1,
NIFTY,20210323,13:48,14788.1,14797.6,14788.1,14790.45,
NIFTY,20210323,13:49,14790.95,14795.95,14790.95,14795.05,
NIFTY,20210323,13:50,14796.1,14805.2,14796.1,14799.4,
NIFTY,20210323,13:51,14799.55,14815.75,14796.6,14811.95,
NIFTY,20210323,13:52,14812.45,14816,14801,14802.7,
NIFTY,20210323,13:53,14804.55,14812.6,14804.55,14807.6,
NIFTY,20210323,13:54,14809.05,14825.55,14809.05,14821.6,
NIFTY,20210323,13:55,14822.45,14823.9,14814.3,14816.6,
NIFTY,20210323,13:56,14818.15,14820.75,14804.6,14804.65,
NIFTY,20210323,13:57,14805.95,14818.65,14805.95,14807.75,
NIFTY,20210323,13:58,14808.85,14809.5,14803.9,14808.4,
NIFTY,20210323,13:59,14809.65,14815.3,14805.4,14807.3,
NIFTY,20210323,14:00,14807.45,14808.65,14802.7,14804.9,
NIFTY,20210323,14:01,14806.15,14810.8,14796.1,14798.8,
NIFTY,20210323,14:02,14799.15,14802.2,14788.95,14789.2,
NIFTY,20210323,14:03,14789.85,14794.65,14789.85,14791.65,
NIFTY,20210323,14:04,14792.65,14797.95,14791.75,14791.95,
NIFTY,20210323,14:05,14792.85,14802.15,14792.85,14798.05,
NIFTY,20210323,14:06,14798.4,14800.8,14794.85,14794.9,
NIFTY,20210323,14:07,14794.95,14808.15,14794.65,14801.15,
NIFTY,20210323,14:08,14801,14808.9,14801,14802.55,
NIFTY,20210323,14:09,14802.9,14812.95,14802.9,14809.8,
NIFTY,20210323,14:10,14810.4,14814.15,14809.45,14810.5,
NIFTY,20210323,14:11,14810.9,14819.25,14810.7,14814.7,
NIFTY,20210323,14:12,14816.15,14820.3,14814.55,14816.1,
NIFTY,20210323,14:13,14816,14819.35,14810.7,14814,
NIFTY,20210323,14:14,14813.4,14816.4,14810.55,14813.45,
NIFTY,20210323,14:15,14814.85,14819.45,14814.65,14815.45,
NIFTY,20210323,14:16,14815.85,14822.25,14815.1,14818.8,
NIFTY,20210323,14:17,14818.65,14819.2,14807.85,14808.5,
NIFTY,20210323,14:18,14809.6,14839.8,14808.1,14834.75,
NIFTY,20210323,14:19,14834.9,14839.5,14829.85,14833.25,
NIFTY,20210323,14:20,14833.1,14839.1,14833.1,14836.45,
NIFTY,20210323,14:21,14836.25,14855.75,14836.25,14855.2,
NIFTY,20210323,14:22,14854.85,14855.2,14839.85,14842.95,
NIFTY,20210323,14:23,14842.2,14845.15,14841.05,14843.2,
NIFTY,20210323,14:24,14844.15,14855.8,14842.35,14852.5,
NIFTY,20210323,14:25,14852.65,14862.2,14852.4,14861.2,
NIFTY,20210323,14:26,14863.4,14871.85,14863.4,14867.15,
NIFTY,20210323,14:27,14869.55,14877.35,14866.75,14872.8,
NIFTY,20210323,14:28,14872.45,14872.9,14859.75,14861.3,
NIFTY,20210323,14:29,14861.5,14863.05,14853.15,14853.8,
NIFTY,20210323,14:30,14854.6,14856.8,14852.15,14853.65,
NIFTY,20210323,14:31,14853.85,14859.2,14841.1,14843.1,
NIFTY,20210323,14:32,14844.65,14847.15,14842.75,14846.5,
NIFTY,20210323,14:33,14848.9,14856.1,14848.9,14855.35,
NIFTY,20210323,14:34,14855.25,14858.9,14853.9,14856.35,
NIFTY,20210323,14:35,14856.15,14861.95,14854.9,14857.4,
NIFTY,20210323,14:36,14857.5,14858.7,14846.35,14847.8,
NIFTY,20210323,14:37,14848,14856.15,14846.15,14856.05,
NIFTY,20210323,14:38,14855.55,14856.8,14849.65,14849.65,
NIFTY,20210323,14:39,14850.15,14851.3,14847.95,14848.9,
NIFTY,20210323,14:40,14849.7,14850.4,14847.5,14847.5,
NIFTY,20210323,14:41,14848.25,14858.55,14848.2,14858,
NIFTY,20210323,14:42,14857.55,14865.3,14857.55,14861.25,
NIFTY,20210323,14:43,14861.85,14872.85,14861.85,14871,
NIFTY,20210323,14:44,14870.75,14871.75,14867.25,14869.15,
NIFTY,20210323,14:45,14869.4,14878.6,14869.4,14877.85,
NIFTY,20210323,14:46,14876.8,14876.8,14867.5,14867.85,
NIFTY,20210323,14:47,14868.45,14868.85,14860.15,14860.65,
NIFTY,20210323,14:48,14861.05,14863.65,14858.05,14859.5,
NIFTY,20210323,14:49,14859.9,14860.3,14852.9,14852.9,
NIFTY,20210323,14:50,14853.1,14858.25,14853.1,14855.3,
NIFTY,20210323,14:51,14855.25,14871.05,14853.05,14870.65,
NIFTY,20210323,14:52,14870.4,14873.9,14869.25,14870.25,
NIFTY,20210323,14:53,14870.2,14871.6,14867.45,14868.9,
NIFTY,20210323,14:54,14869,14871.45,14868.65,14868.8,
NIFTY,20210323,14:55,14869.35,14870.3,14864.95,14866.5,
NIFTY,20210323,14:56,14867.1,14868.25,14859.85,14861.55,
NIFTY,20210323,14:57,14862.8,14868.35,14860.8,14866.55,
NIFTY,20210323,14:58,14866.4,14867.35,14855.05,14855.35,
NIFTY,20210323,14:59,14856.3,14863.7,14856.3,14857.6,
NIFTY,20210323,15:00,14857.9,14862.45,14851.05,14851.05,
NIFTY,20210323,15:01,14849.4,14859.95,14849.15,14851.55,
NIFTY,20210323,15:02,14851.3,14851.4,14840.2,14844.65,
NIFTY,20210323,15:03,14844.4,14850.75,14842,14850.35,
NIFTY,20210323,15:04,14850.75,14850.75,14835.05,14836.4,
NIFTY,20210323,15:05,14836.35,14838.1,14831.45,14834.55,
NIFTY,20210323,15:06,14835.25,14835.9,14824.75,14824.75,
NIFTY,20210323,15:07,14824.4,14830.15,14823.4,14830.1,
NIFTY,20210323,15:08,14829.85,14842.45,14829.55,14841,
NIFTY,20210323,15:09,14840.4,14841.45,14831.85,14831.85,
NIFTY,20210323,15:10,14831.65,14831.65,14821.95,14822.8,
NIFTY,20210323,15:11,14822.7,14824.15,14818.6,14821.3,
NIFTY,20210323,15:12,14821.55,14823.75,14817,14822.8,
NIFTY,20210323,15:13,14822.35,14824.1,14818.1,14822.95,
NIFTY,20210323,15:14,14823.35,14825.95,14821.45,14821.45,
NIFTY,20210323,15:15,14821.2,14821.75,14814.05,14817.2,
NIFTY,20210323,15:16,14817.4,14817.4,14812.5,14815.35,
NIFTY,20210323,15:17,14815.85,14821,14815.25,14819.5,
NIFTY,20210323,15:18,14819.15,14819.9,14815.15,14815.45,
NIFTY,20210323,15:19,14816.55,14819.7,14809.85,14809.85,
NIFTY,20210323,15:20,14810.65,14811.3,14793.05,14794.35,
NIFTY,20210323,15:21,14794.55,14802.35,14794.2,14797.75,
NIFTY,20210323,15:22,14797.65,14803.75,14783.7,14790.9,
NIFTY,20210323,15:23,14791.6,14792.8,14787.1,14787.1,
NIFTY,20210323,15:24,14787.3,14789.5,14783,14783.85,
NIFTY,20210323,15:25,14785,14788.7,14784.05,14785.4,
NIFTY,20210323,15:26,14785.1,14792.55,14783.75,14792.2,
NIFTY,20210323,15:27,14792.45,14799.1,14792.45,14798.5,
NIFTY,20210323,15:28,14799,14803,14797.8,14801.3,
NIFTY,20210323,15:29,14801.35,14803.85,14798.9,14801.5,
NIFTY,20210323,15:30,14802.25,14809.25,14800.8,14807.3,
NIFTY,20210323,15:31,14809.6,14809.6,14809.6,14809.6,
NIFTY,20210323,15:32,14814.75,14814.75,14814.75,14814.75,
NIFTY,20210324,09:08,14712.45,14712.45,14712.45,14712.45,
NIFTY,20210324,09:16,14724.8,14745.15,14703.15,14740.45,
NIFTY,20210324,09:17,14738.8,14739.6,14724.9,14725.4,
NIFTY,20210324,09:18,14727.9,14729.7,14716.6,14728.4,
NIFTY,20210324,09:19,14729.95,14738.35,14729.5,14733.6,
NIFTY,20210324,09:20,14734.2,14737.4,14723.3,14723.3,
NIFTY,20210324,09:21,14724.3,14741.6,14722.35,14741.6,
NIFTY,20210324,09:22,14741.55,14742.25,14735.5,14738.05,
NIFTY,20210324,09:23,14738.55,14751.75,14736.65,14739.75,
NIFTY,20210324,09:24,14740.3,14748.85,14740.3,14744.6,
NIFTY,20210324,09:25,14744.2,14744.2,14732.65,14732.65,
NIFTY,20210324,09:26,14733.25,14734.4,14713.5,14713.9,
NIFTY,20210324,09:27,14714.75,14731.35,14712.05,14726.15,
NIFTY,20210324,09:28,14725.4,14732.7,14721.55,14731.8,
NIFTY,20210324,09:29,14731.9,14731.9,14723.7,14724.8,
NIFTY,20210324,09:30,14725.1,14727.55,14721.15,14721.75,
NIFTY,20210324,09:31,14722.4,14722.4,14713,14715.5,
NIFTY,20210324,09:32,14716.3,14730,14715.45,14728.95,
NIFTY,20210324,09:33,14729.4,14734.45,14727.1,14734.45,
NIFTY,20210324,09:34,14735.1,14737.55,14731.25,14731.25,
NIFTY,20210324,09:35,14730.65,14730.65,14725.2,14726.2,
NIFTY,20210324,09:36,14726.85,14736.15,14726.85,14726.9,
NIFTY,20210324,09:37,14727.6,14728.65,14724.4,14726.55,
NIFTY,20210324,09:38,14726.95,14742.95,14726.85,14742.95,
NIFTY,20210324,09:39,14742.7,14744.1,14737.2,14738.35,
NIFTY,20210324,09:40,14737.5,14743.25,14737.5,14741.4,
NIFTY,20210324,09:41,14741.1,14743.75,14734.4,14743.15,
NIFTY,20210324,09:42,14743.35,14752.35,14741.85,14750.2,
NIFTY,20210324,09:43,14751.1,14751.1,14741.4,14745.5,
NIFTY,20210324,09:44,14746,14747.45,14736.95,14738.7,
NIFTY,20210324,09:45,14738.6,14738.6,14731.15,14736.05,
NIFTY,20210324,09:46,14735.9,14743,14734,14741.5,
NIFTY,20210324,09:47,14737.85,14740.95,14731.05,14731.05,
NIFTY,20210324,09:48,14731.5,14732.75,14730.05,14732.45,
NIFTY,20210324,09:49,14732.95,14735.45,14731.45,14735.45,
NIFTY,20210324,09:50,14735.4,14738.65,14732.9,14732.9,
NIFTY,20210324,09:51,14732.75,14732.75,14728.25,14730.65,
NIFTY,20210324,09:52,14730.55,14734.75,14729.1,14734.05,
NIFTY,20210324,09:53,14734.4,14742.05,14734.1,14737.7,
NIFTY,20210324,09:54,14738.5,14738.5,14732.4,14732.9,
NIFTY,20210324,09:55,14733.15,14733.15,14722.6,14722.6,
NIFTY,20210324,09:56,14723.2,14723.2,14711.75,14715.95,
NIFTY,20210324,09:57,14716.25,14718.55,14713.15,14717.6,
NIFTY,20210324,09:58,14717.3,14723.1,14715.6,14723.1,
NIFTY,20210324,09:59,14723.85,14724.65,14722,14722,
NIFTY,20210324,10:00,14722.1,14722.1,14716.3,14716.55,
NIFTY,20210324,10:01,14716.75,14716.75,14704.05,14705.4,
NIFTY,20210324,10:02,14704.1,14704.1,14697.1,14701.15,
NIFTY,20210324,10:03,14701.75,14701.75,14692.2,14694.6,
NIFTY,20210324,10:04,14695.1,14698.25,14692.85,14697.65,
NIFTY,20210324,10:05,14696.95,14700.4,14695.8,14695.95,
NIFTY,20210324,10:06,14696.65,14696.65,14685.35,14688.55,
NIFTY,20210324,10:07,14688.75,14688.85,14683.55,14684.55,
NIFTY,20210324,10:08,14683.45,14685.9,14677.95,14684.85,
NIFTY,20210324,10:09,14685.7,14686.15,14680.6,14685.7,
NIFTY,20210324,10:10,14685.55,14685.55,14670.65,14673.05,
NIFTY,20210324,10:11,14672.95,14674,14665.7,14673.8,
NIFTY,20210324,10:12,14674.2,14685.4,14673.1,14681.25,
NIFTY,20210324,10:13,14681.85,14681.85,14671,14671.4,
NIFTY,20210324,10:14,14671.25,14671.55,14665.3,14667.5,
NIFTY,20210324,10:15,14667.55,14671.95,14664.65,14668.75,
NIFTY,20210324,10:16,14668.85,14668.85,14656.65,14659.95,
NIFTY,20210324,10:17,14659.1,14659.15,14651.75,14654.6,
NIFTY,20210324,10:18,14655.25,14657.2,14653.95,14656.4,
NIFTY,20210324,10:19,14656.85,14656.85,14641.9,14642.5,
NIFTY,20210324,10:20,14640.3,14640.75,14630.3,14632.8,
NIFTY,20210324,10:21,14632.7,14642.3,14626.55,14642.3,
NIFTY,20210324,10:22,14642.75,14647.05,14640.1,14644.55,
NIFTY,20210324,10:23,14645.35,14654.5,14644.8,14651.8,
NIFTY,20210324,10:24,14651.6,14659.55,14651.6,14655.4,
NIFTY,20210324,10:25,14655.5,14655.5,14649.35,14652.25,
NIFTY,20210324,10:26,14651.9,14659.7,14651.55,14659.7,
NIFTY,20210324,10:27,14660,14662.15,14654.35,14654.35,
NIFTY,20210324,10:28,14653.95,14656.35,14653.8,14655.1,
NIFTY,20210324,10:29,14656.5,14660.6,14656,14658.25,
NIFTY,20210324,10:30,14657.55,14657.55,14641.15,14642.05,
NIFTY,20210324,10:31,14641.7,14641.7,14637.1,14638.3,
NIFTY,20210324,10:32,14638.7,14644.55,14638.15,14642.8,
NIFTY,20210324,10:33,14641.95,14644.65,14638.7,14644.55,
NIFTY,20210324,10:34,14645.2,14645.9,14642.8,14645.8,
NIFTY,20210324,10:35,14645.2,14647.25,14642.9,14645.5,
NIFTY,20210324,10:36,14645.75,14653.8,14643.8,14653.7,
NIFTY,20210324,10:37,14654.25,14655.75,14649.45,14649.45,
NIFTY,20210324,10:38,14649.3,14649.85,14641.55,14642.05,
NIFTY,20210324,10:39,14642.3,14649.45,14641.55,14647.8,
NIFTY,20210324,10:40,14646.65,14648.05,14637.2,14639.25,
NIFTY,20210324,10:41,14638.8,14638.8,14626.3,14627.05,
NIFTY,20210324,10:42,14626.85,14635.95,14625.75,14634.2,
NIFTY,20210324,10:43,14634.05,14643.1,14631.75,14643.05,
NIFTY,20210324,10:44,14643.95,14649.7,14643.6,14649.55,
NIFTY,20210324,10:45,14648.9,14653.75,14648.2,14652.8,
NIFTY,20210324,10:46,14652.95,14652.95,14641.75,14642.6,
NIFTY,20210324,10:47,14642.7,14645.45,14639.65,14645.45,
NIFTY,20210324,10:48,14646.75,14649.05,14645.4,14646.3,
